ID,District,Season,Year,Crop,AvgAirTemp,MinAirTemp,MaxAirTemp,AvgTempSkew,AvgTempKurt,AvgRelHum,AvgRelHumSkew,AvgRelHumKurt,AvgDewPt,AvgDewPtSkew,AvgDewPtKurt,AvgPrec,AvgPrecSkew,AvgPrecKurt,AvgWind,Yield
1855,Banglore,Kharif,2008,Dry chillies,24.7962963,17.3,34.5,0.282171733,-0.518036791,76.90740741,-0.066441446,-0.523233191,20.48981481,-1.4766187709999998,3.564874793,7.859259259,2.196607976,4.817870824,5.134259258999999,0.93
1856,Jaipur,Kharif,1999,Maize,29.97560976,21.1,42.0,0.428656346,-0.708569062,56.020325199999995,0.20977098,-1.4610565569999998,19.07479675,-0.319402101,-0.908993375,,,-0.908993375,3.513821138,0.6
1857,Banglore,Whole year,2012,Tapioca,27.69380531,25.1,30.0,-0.292542256,-0.8298939359999999,76.75733333,-0.6317600760000001,-0.6994967559999999,23.29955556,-0.524708651,-0.883965352,,,,5.696444444,10.5
1858,Gulberga,Rabi,2008,Maize,23.57190083,12.4,35.0,-0.48490046299999995,-0.404146751,61.19338843,-0.265066085,-0.7461655009999999,15.26198347,-0.756561395,0.12360089699999999,0.796694215,5.668296432000001,0.12360089699999999,2.630578512,3.01
1859,Banglore,Whole year,2012,Sugarcane,27.69380531,25.1,30.0,-0.292542256,-0.8298939359999999,76.75733333,-0.6317600760000001,-0.6994967559999999,23.29955556,-0.524708651,-0.883965352,,,,5.696444444,83.67
1860,Tonk,Kharif,1999,Urad,29.97560976,21.1,42.0,0.428656346,-0.708569062,56.020325199999995,0.20977098,-1.4610565569999998,19.07479675,-0.319402101,-0.908993375,,,-0.908993375,3.513821138,0.74
1861,Gulberga,Kharif,2001,Niger seed,26.20162602,38.1,16.9,0.5101630229999999,-0.08628928,69.34390244,-0.30621908600000003,-0.871418668,19.86747967,-0.9371528659999999,0.553012552,5.129268293,3.3665497,0.553012552,4.381300813,0.12
1862,Gulberga,Rabi,2009,Horse-gram,23.37438017,12.4,36.8,-0.16264044,0.168187668,63.28347107,0.20371662199999999,-0.33570878200000004,15.78760331,-0.229797385,-0.038660452000000005,,,-0.038660452000000005,2.862809917,0.44
1863,Banglore,Kharif,2006,Gram,25.58333333,18.9,33.9,0.204149577,-0.572669181,73.22314815,-0.35142465700000003,-0.062270647,20.41388889,-2.02788537,10.90966149,10.61203704,3.99566528,18.32611812,4.37962963,0.13
1864,Gulberga,Whole year,2008,Mesta,26.50082192,12.4,47.3,0.909311698,0.21915796199999998,59.04821918,-0.381250056,-0.905250215,17.04657534,-1.067401781,0.47403750100000003,2.273424658,4.281776208999999,0.47403750100000003,4.170136986,1.83
1865,Banglore,Rabi,2010,Other  rabi pulses,25.49354276,10.2,47.1,0.596526801,-0.155079611,58.20471204,-0.350648505,-1.084945216,15.26893543,-0.418791698,-0.892437613,,,,3.6165794069999997,0.46
1866,Bhagalpur,Kharif,2011,Arhar/tur,19.35528455,7.5,31.4,-0.001581283,0.734340172,71.32682927,-0.924504872,0.357836812,13.78455285,-0.587288853,-0.201267385,4.843902439,3.799001156,-0.201267385,2.11300813,1.37
1867,Tonk,Rabi,2008,Rapeseed & mustard,28.13902439,17.1,43.8,1.5635019319999999,1.730665243,67.09837398,-0.8590241829999999,-0.625347553,20.3804878,-1.336807502,0.405499702,,,0.405499702,2.8569105689999996,0.0
1868,Bhagalpur,Whole year,2000,Coriander,12.72794521,-7.3,34.9,-0.194471019,-1.190278044,55.85534247,-0.048152165999999996,-0.94320761,3.284657534,0.39705339799999995,-0.889444149,,,-0.889444149,2.633424658,0.48
1869,Banswara,Whole year,2005,Sugarcane,28.15534247,8.0,45.4,-0.221553952,0.11204574099999999,40.08356164,0.874297201,-0.16934123399999998,11.86520548,0.002105363,-0.981799761,,,-0.981799761,3.2315068489999996,52.88
1870,Jalna,Whole year,2012,Sugarcane,27.83761062,10.3,46.5,-0.16772820300000002,-1.070262579,38.47035398,0.6722255970000001,-0.88736154,10.0079646,-0.124125296,-1.051682609,,,,4.810619469,62.7
1871,Gulberga,Whole year,1997,Sugarcane,27.5293956,12.1,42.3,0.220735165,-0.548269731,49.77582418,0.149929526,-1.1432161029999999,14.81291209,-0.620531549,-0.589478204,1.99478022,3.4867061089999996,-0.589478204,3.279395604,81.7
1872,Hisar,Whole year,2006,Potato,28.94516129,6.4,41.9,-0.237908932,-0.035743283,58.27741935,-0.231359145,-0.8508658159999999,19.25419355,-0.569329808,-0.829687651,2.016129032,4.213484181,-0.829687651,2.085806452,17.59
1873,Coimbatore,Kharif,2004,Sunflower,25.05197368,18.4,32.7,0.07890288,-0.543520922,72.20592105,-0.029512646,-0.7844321059999999,19.63486842,-0.752274097,2.071633382,6.8085526320000005,2.807841713,9.112072053,4.668421053,1.06
1874,Ahmedabad,Kharif,2010,Maize,29.3,15.0,45.7,1.893076445,4.226786553999999,72.30522876,-0.7258764409999999,-0.23603263600000002,23.63921569,-1.383345389,1.454203648,,,1.454203648,4.058169935,2.0
1875,Dharwad,Rabi,2002,Groundnut,23.76555556,15.5,31.2,0.7587916509999999,0.6400873,83.37666667,-0.8759519029999999,1.218637059,20.78555556,-0.653937829,1.479559042,3.248888889,25.58756742,4.4497705210000005,3.37,1.12
1876,Banglore,Whole year,2003,Turmeric,27.6010989,23.8,30.8,-0.736038141,0.219268095,72.22307692,-0.767598475,0.12063878,22.18489011,-0.80926264,-0.100539339,1.8475274730000002,5.676331306,37.1081145,5.9016483520000005,5.97
1877,Banswara,Kharif,2011,Other kharif pulses,26.6796748,16.7,36.4,0.8854486229999999,1.109106657,75.73414634,-0.76733806,-0.091980744,21.92845528,-1.1645631140000001,1.912524106,7.4,2.350191518,1.912524106,3.4243902439999996,0.69
1878,Hisar,Whole year,2012,Guar seed,,7.0,51.1,,,,,,,,,,,,,0.7
1879,Banglore,Rabi,2009,Rice,25.92216405,12.1,47.5,0.62625598,-0.42266506299999995,52.07609075,-0.111966551,-1.232406895,13.66928447,-0.261493084,-1.104473869,2.15,4.979702487,26.35690918,3.642582897,2.33
1880,Dharwad,Kharif,2005,Small millets,24.61444444,18.9,34.1,0.31062003899999996,-0.47727358,80.44888889,-0.873559935,0.6477858470000001,21.02111111,-0.34205020799999997,1.12428569,6.21,9.549662518,2.919901429,4.145555556000001,0.75
1881,Dharwad,Kharif,2009,Small millets,26.05222222,17.7,40.3,1.366315199,1.941323647,72.71777778,-1.291335692,1.420984667,20.55333333,-2.11966166,6.085533332000001,7.2244444439999995,12.37249732,3.304994413,4.586666667,0.62
1882,Coimbatore,Kharif,2010,Rice,24.12565789,20.0,31.8,-0.110554195,0.8450920829999999,81.42828947,0.315007728,-0.334766955,20.77697368,0.242346394,-0.010899793999999999,,,,4.148684211,3.91
1883,Gulberga,Whole year,2004,Turmeric,25.86356164,14.7,41.2,0.954210826,0.35636492,59.02438356,-0.148591988,-1.298788408,16.28493151,-0.647814405,-0.808818299,2.14109589,3.7367090110000003,-0.808818299,3.1098630139999996,2.02
1884,Gulberga,Kharif,2011,Bajra,26.09837398,38.3,20.3,0.538094167,-0.230734857,74.50487805,-0.41741735700000004,-0.612204055,21.19430894,-0.720334958,0.060830445999999996,,,0.060830445999999996,6.360162602000001,0.8
1885,Banswara,Rabi,2007,Peas & beans (pulses),23.57096774,13.9,33.3,0.18568459899999998,-1.0375642109999998,29.92258065,0.6515220660000001,0.02094557,4.641935483999999,0.011938707,-0.265942189,,,-0.265942189,2.483870968,0.75
1886,Gulberga,Rabi,2010,Linseed,23.21652893,10.7,32.7,-0.683266802,0.363923415,71.28677686,-0.8768463320000001,-0.000633109,17.52727273,-1.010162492,0.313530966,,,0.313530966,2.7603305789999997,0.34
1887,Banswara,Rabi,2000,Barley,25.83846154,13.1,37.5,0.359344111,-0.908213802,26.92087912,0.758891665,0.314463082,5.06043956,0.524078126,-0.06813514400000001,,,-0.06813514400000001,2.027472527,0.99
1888,Rewari,Kharif,2002,Jowar,27.35986842,13.6,39.5,0.125229401,-0.187581528,68.59605263,-0.831909,-0.635601559,20.62828947,-1.340844202,1.058534689,1.134868421,4.809810113,27.68374448,2.186842105,0.0
1889,Dharwad,Rabi,2002,Gram,23.76555556,15.5,31.2,0.7587916509999999,0.6400873,83.37666667,-0.8759519029999999,1.218637059,20.78555556,-0.653937829,1.479559042,3.248888889,25.58756742,4.4497705210000005,3.37,0.29
1890,Dharwad,Rabi,2009,Linseed,23.31,19.6,30.3,0.327125933,0.15286101,86.94555556,-2.335763694,7.60056679,20.99444444,-1.082937713,3.701468887,6.6829268289999995,3.1367741610000004,2.0464160259999997,4.175555556,0.29
1891,Indore,Rabi,2007,Mustard,26.78333333,14.4,36.4,-0.24757131699999999,-0.250284336,35.87,2.172259705,1.792988465,9.325,1.1280485690000002,0.7402307309999999,0.168333333,54.06762721,7.246482385,1.618333333,0.94
1892,Jalna,Kharif,2012,Urad,25.79090909,21.1,37.1,0.723878488,-0.008395322,74.68863636,-1.204520564,0.8903579859999999,20.98181818,-0.8878826790000001,0.189557208,,,,7.052272727,0.14
1893,Gulberga,Rabi,2007,Gram,25.20165289,12.9,37.8,0.561078226,-0.193060373,49.41570248,0.36522919,0.056119021,13.42809917,-0.6118980829999999,0.867213395,0.253719008,4.195959266,0.867213395,2.505785124,0.68
1894,Jalna,Rabi,2001,Linseed,26.56265271,9.8,42.8,0.451374073,-0.063311933,46.01116928,0.719164895,-0.8310642420000001,12.55863874,0.172686635,-1.194958964,1.6598603840000001,5.626261966,37.26182762,2.837521815,0.24
1895,Coimbatore,Kharif,2010,Moong,24.12565789,20.0,31.8,-0.110554195,0.8450920829999999,81.42828947,0.315007728,-0.334766955,20.77697368,0.242346394,-0.010899793999999999,,,,4.148684211,0.46
1896,Jalna,Rabi,2002,Jowar,26.41413613,9.8,42.8,0.646183463,0.09903376300000001,50.81500873,0.460952159,-1.134426766,14.02356021,-0.071131112,-0.922309165,1.813089005,6.641098424,54.60847928,2.853752182,0.93
1897,Banswara,Kharif,2000,Other kharif pulses,27.9097561,21.2,41.0,0.808955784,0.016010208999999997,65.8203252,-0.49904586799999995,-0.926846147,20.23821138,-0.9099754879999999,0.445397029,,,0.445397029,4.0560975610000005,0.15
1898,Dharwad,Whole year,2002,Tobacco,25.68516484,15.0,43.0,1.164602305,0.5810656,58.67032967,-0.036834466,-1.576517142,15.88296703,-0.623429468,-0.8131417209999999,3.4156593410000005,24.92515199,4.463908088999999,3.308791209,0.71
1899,Hisar,Rabi,2006,Barley,28.94516129,6.4,41.9,-0.237908932,-0.035743283,58.27741935,-0.231359145,-0.8508658159999999,19.25419355,-0.569329808,-0.829687651,2.016129032,4.213484181,-0.829687651,2.085806452,3.3
1900,Banglore,Rabi,2003,Horse-gram,26.71099476,12.2,43.6,0.534708789,-0.436028615,49.95619546,0.661460944,-0.947306641,14.03769634,0.052482083,-0.6972030790000001,1.510645724,8.818788238,106.92113370000001,2.8219895289999997,0.64
1901,Coimbatore,Whole year,2007,Onion,24.9,13.3,35.8,-0.200892866,0.08272874200000001,70.93983516,-0.499927674,-0.69695342,19.07884615,-0.851408299,-0.027269661,5.4436813189999995,2.721245605,7.836997563,3.5434065930000003,11.73
1902,Gulberga,Kharif,2000,Castor seed,26.01300813,36.2,13.9,0.636473445,-0.634396562,71.80569106,-0.490514361,-1.094559345,20.24796748,-0.5648642629999999,-0.41318236799999997,5.829268292999999,4.3645677780000005,-0.41318236799999997,4.126829268,1.28
1903,Ahmedabad,Kharif,2002,Jowar,29.33006536,16.5,40.0,0.513335156,-0.45786296600000004,59.80457516,-0.45367288200000006,-0.931078253,19.50915033,-1.1574426340000001,0.23947410100000002,3.120915033,4.85565811,0.23947410100000002,3.2941176469999998,0.9285714290000001
1904,Coimbatore,Kharif,2003,Ragi,25.13947368,18.5,36.1,0.99693563,0.895685005,75.64539474,-0.936873815,0.315998848,20.45,-1.0494766340000001,1.188922236,7.470394737,2.675233227,8.160320665,4.253947368,1.38
1905,Hisar,Whole year,1999,Dry chillies,28.85483871,6.7,45.1,0.086428934,-0.708697903,57.78967742,0.264578115,-1.3015015890000001,18.98774194,-0.826634388,0.244424257,1.477419355,5.685059275,0.244424257,2.244516129,1.13
1906,Banglore,Kharif,2010,Groundnut,25.07777778,19.5,32.6,-0.297339215,0.051316562,82.43240741,-0.5567392320000001,-0.37531709700000004,21.88611111,-0.6888459859999999,0.8946796640000001,,,,5.0194444439999995,1.06
1907,Banglore,Whole year,1999,Garlic,27.36263736,23.8,30.4,-0.234182749,0.24857516899999998,72.23598901,-0.69134,0.180181482,21.94175824,-0.83545828,-0.166369034,2.5373626369999998,4.556895197,23.77450174,5.753846154,1.11
1908,Hisar,Rabi,2001,Peas & beans (pulses),27.22129032,4.8,38.9,-0.724061217,0.44066548200000005,67.52387097,-0.858345015,-0.747913411,19.91935484,-1.2338757679999999,0.308861272,2.879354839,4.09864646,0.308861272,1.7890322580000002,1.56
1909,Tonk,Kharif,1998,Moong,29.69756098,19.6,42.1,0.298461829,-1.048559233,58.22276423,0.036185033,-1.38191977,19.52601626,-1.020816703,1.238418266,,,1.238418266,3.490243902,0.55
1910,Banglore,Whole year,2001,Coriander,27.35631868,23.3,31.1,-0.087404173,-0.37681056399999996,73.23846154,-1.131344559,1.15927486,22.12445055,-0.929414257,0.391204538,2.022802198,5.495140335,35.93095586,5.9532967029999995,0.14
1911,Coimbatore,Kharif,2005,Cotton,25.59671053,17.9,34.5,0.51478421,0.058265766,70.06907895,-0.263701994,-0.39604311299999995,19.57236842,-0.944559047,1.440911855,8.505263158,1.670537711,1.968323251,4.740131579,0.89
1912,Indore,Whole year,2009,Peas,26.53104396,10.3,48.2,0.44062943200000004,-0.488857055,48.56895604,-1.406541175,0.157318891,12.31318681,0.021894987,-1.38824537,2.0669999999999997,26.99031874,4.715515438,3.6956043960000002,0.42
1913,Gulberga,Whole year,2007,Turmeric,27.12931507,12.9,43.0,0.617795933,0.058592217,53.97424658,0.062701896,-1.0140474240000001,16.04575342,-0.569889877,-0.474006005,2.935068493,4.394618736,-0.474006005,3.205205479,6.43
1914,Hisar,Kharif,2002,Arhar/tur,27.39935484,3.3,40.6,-0.036083822,-0.32478285,67.29741935,-0.7651304440000001,-0.702531028,20.34580645,-1.155992992,0.439262335,1.207741935,4.750236565,0.439262335,1.9432258059999998,1.08
1915,Hisar,Kharif,2008,Sesamum,29.47419355,-0.1,47.2,0.613078815,0.6775666459999999,62.23870968,-0.32043221899999996,-0.327270107,21.01612903,-0.949162772,0.24838110600000002,3.173548387,3.46890267,0.24838110600000002,2.8819354839999995,0.48
1916,Ahmedabad,Rabi,2003,Rapeseed & mustard,26.69072848,13.7,40.0,0.34146690700000004,-0.60784701,34.24768212,1.5145377519999998,2.703075632,8.932450331,0.123836081,-0.025904793,0.118543046,10.88655126,-0.025904793,2.074834437,1.36
1917,Ahmedabad,Kharif,1998,Castor seed,28.75751634,15.4,43.2,1.268928698,1.9095280819999998,70.44052288,-1.129249926,0.316944868,22.31830065,-2.4633715069999997,7.2303751620000005,5.920915032999999,3.038831362,7.2303751620000005,3.02875817,1.171581769
1918,Hisar,Rabi,2000,Rapeseed & mustard,29.28193548,2.9,42.1,0.208760312,-0.013868133999999999,52.61677419,0.06279692,-1.436760015,17.33354839,-0.885805953,-0.444589581,2.118064516,3.6492145889999996,-0.444589581,1.9961290319999998,1.39
1919,Gulberga,Kharif,2000,Sunflower,26.01300813,36.2,13.9,0.636473445,-0.634396562,71.80569106,-0.490514361,-1.094559345,20.24796748,-0.5648642629999999,-0.41318236799999997,5.829268292999999,4.3645677780000005,-0.41318236799999997,4.126829268,0.46
1920,Hisar,Whole year,1998,Sugarcane,29.60129032,4.7,44.5,0.252948726,0.315321597,55.72774194,-0.022672621,-1.3610997790000001,18.62193548,-0.86127106,-0.070157337,4.221290323,3.231576879,-0.070157337,1.92,53.31
1921,Bhagalpur,Whole year,2003,Banana,12.99123288,-7.6,33.5,-0.23604015899999997,-1.104022511,50.07972603,0.21828508300000002,-1.048260318,1.667671233,0.425563866,-0.8654583159999999,,,-0.8654583159999999,2.5723287669999997,2.43
1922,Hisar,Whole year,2004,Potato,28.59806452,7.8,43.2,-0.5008830439999999,-0.390295939,57.44258065,-0.079472217,-1.018675599,18.46580645,-0.7736824640000001,-0.26148676,2.0645161290000003,5.00267586,-0.26148676,1.922580645,17.5
1923,Bhagalpur,Whole year,2002,Banana,14.24191781,-6.9,34.8,-0.10442918,-1.2247342190000001,52.84547945,0.15363195400000002,-1.3381414409999999,3.486849315,0.45646623399999997,-1.081622692,,,-1.081622692,2.4476712330000003,2.24
1924,Jalna,Kharif,2000,Moong,25.4826087,16.6,35.0,0.686813103,0.24114951399999998,73.58478261,-0.365366486,-1.1346972359999998,20.26086957,-0.23522155600000003,-0.886378963,7.744565217000001,3.055690564,11.22299383,4.109782609,0.44
1925,Banglore,Whole year,2004,Turmeric,27.33516484,23.7,30.8,-0.062217418,0.03092742,72.38104396,-0.869467636,0.09642334699999999,21.927197800000002,-0.978575137,0.25809838399999996,2.878571429,4.732548784,25.21943008,5.864835165,4.75
1926,Coimbatore,Whole year,1997,Sugarcane,25.66126374,14.4,37.7,0.347260931,0.17198915399999998,66.48214286,-0.547104348,-0.6831929090000001,18.58736264,-1.294170794,1.307984407,5.085714286,2.195893884,4.533216811,3.428571429,1140.94
1927,Bhagalpur,Whole year,1998,Garlic,13.0739726,-7.8,34.8,-0.183946671,-1.111573628,58.90356164,-0.255371773,-1.010121834,4.140273973,0.385317519,-1.063338897,,,-1.063338897,2.713150685,1.46
1928,Indore,Whole year,2007,Sesamum,26.04203297,8.2,43.5,-0.024875481,-0.292127028,49.42087912,-1.3003602909999998,0.493824375,13.13104396,0.027064611000000002,-1.316497732,2.143956044,77.10925203,7.377355379,2.607967033,0.0
1929,Jalna,Kharif,2001,Castor seed,24.95217391,14.8,32.9,0.141194293,-0.067503696,76.7,-0.5091418320000001,-0.082015195,20.5,-1.718562156,4.288684067,4.705434783,2.670129532,7.905787062000001,3.788043478,0.05
1930,Gulberga,Kharif,2011,Moong,26.09837398,38.3,20.3,0.538094167,-0.230734857,74.50487805,-0.41741735700000004,-0.612204055,21.19430894,-0.720334958,0.060830445999999996,,,0.060830445999999996,6.360162602000001,0.36
1931,Hisar,Rabi,2001,Gram,27.22129032,4.8,38.9,-0.724061217,0.44066548200000005,67.52387097,-0.858345015,-0.747913411,19.91935484,-1.2338757679999999,0.308861272,2.879354839,4.09864646,0.308861272,1.7890322580000002,0.91
1932,Hisar,Kharif,2006,Moong,28.94516129,6.4,41.9,-0.237908932,-0.035743283,58.27741935,-0.231359145,-0.8508658159999999,19.25419355,-0.569329808,-0.829687651,2.016129032,4.213484181,-0.829687651,2.085806452,0.42
1933,Ahmedabad,Kharif,2008,Bajra,28.40457516,15.4,44.8,1.491251984,3.064680775,71.81045752,-0.941148377,0.57745287,22.66732026,-1.7874599409999998,2.778959594,4.739869281,4.068951267,2.778959594,4.405882353,1.38
1934,Coimbatore,Whole year,1997,Cardamom,25.66126374,14.4,37.7,0.347260931,0.17198915399999998,66.48214286,-0.547104348,-0.6831929090000001,18.58736264,-1.294170794,1.307984407,5.085714286,2.195893884,4.533216811,3.428571429,0.08
1935,Hisar,Kharif,2009,Groundnut,31.50387097,11.0,49.3,0.473135484,-0.64255982,47.78580645,0.016270935,-1.3213493840000001,17.15870968,-1.067089493,0.18996661899999998,,,0.18996661899999998,2.896774194,1.11
1936,Ahmedabad,Kharif,2010,Other kharif pulses,29.3,15.0,45.7,1.893076445,4.226786553999999,72.30522876,-0.7258764409999999,-0.23603263600000002,23.63921569,-1.383345389,1.454203648,,,1.454203648,4.058169935,0.5
1937,Banswara,Rabi,1998,Peas & beans (pulses),23.698901100000004,9.2,36.7,-0.010182883,0.289813186,37.34285714,2.157375371,4.084970298,7.473626374,0.8265475170000001,0.730986299,,,0.730986299,2.292307692,0.72
1938,Gulberga,Kharif,2011,Sunflower,26.09837398,38.3,20.3,0.538094167,-0.230734857,74.50487805,-0.41741735700000004,-0.612204055,21.19430894,-0.720334958,0.060830445999999996,,,0.060830445999999996,6.360162602000001,0.48
1939,Hisar,Rabi,2005,Peas & beans (pulses),30.13806452,11.3,45.0,-0.157121809,-0.750193584,48.23354839,0.319082001,-1.062393986,16.68193548,-0.671936138,-0.412657216,2.568387097,3.796404514,-0.412657216,2.23483871,0.87
1940,Rewari,Kharif,2012,Sesamum,35.70845070000001,26.2,50.4,-0.153878407,-1.46371777,40.82714286,0.276816689,-1.3712676769999999,18.31285714,-0.57931505,-0.659863658,,,,4.485714286,0.395121951
1941,Jalna,Rabi,2011,Maize,25.42356021,10.2,45.2,0.40185306,-0.250782756,55.46823735,-0.380406001,-1.099642891,14.12565445,-0.810543073,-0.21283298899999997,,,,3.662303665,2.94
1942,Rewari,Rabi,1999,Wheat,21.99872495,1.9,42.7,-0.057984669,-1.152552741,47.84899818,0.58862915,-0.5907211170000001,9.359016393,0.47235140600000003,-1.111822805,0.8440801459999999,6.818630425,56.18610302,2.155737705,4.009429583999999
1943,Coimbatore,Kharif,2002,Cotton,25.39210526,18.4,34.7,0.6835926059999999,0.134898243,73.71447368,-0.915266855,0.26424256,20.25986842,-1.613848505,3.1778695439999995,6.218421052999999,1.9868849780000002,3.363653713,4.234868421,0.59
1944,Bhagalpur,Whole year,2001,Sugarcane,14.5339726,-5.5,34.5,-0.05302818,-1.25901502,43.20164384,0.643550201,-0.449025946,1.126849315,0.18399641,-0.6812505409999999,,,-0.6812505409999999,2.545479452,46.91
1945,Coimbatore,Whole year,2006,Sweet potato,24.94835165,12.8,38.4,0.242190892,0.37827844200000005,68.86758242,-0.6942300440000001,0.21951283300000002,18.58818681,-1.827887992,4.303297938,4.593406593,2.6257233859999998,7.020914534,3.666758242,17.0
1946,Indore,Rabi,2006,Gram,25.80666667,15.5,36.8,0.31406549300000003,-0.932651709,48.54666667,-0.207049867,0.890463103,13.72333333,0.113972097,-0.582983619,0.36,20.78535736,4.539153067,1.855,1.02
